idSeguro;idSubProduto;DataQuitacao
13076408;179;27/6/2020
12692299;179;2/6/2020
13019847;179;22/5/2020
12699201;179;27/2/2020
12809855;179;27/6/2020
13000294;179;27/6/2020
12745293;179;27/4/2020
13041448;179;22/6/2020
12855254;179;2/5/2020
12751911;179;27/4/2020
13153370;179;12/6/2020
12948075;179;7/6/2020
13050815;179;7/6/2020
12828239;179;22/3/2020
12785037;179;7/3/2020
12731850;179;7/3/2020
12906059;179;22/4/2020
13057166;179;2/4/2020
12903126;179;2/4/2020
13037058;179;27/5/2020
12761562;179;27/4/2020
12959604;179;2/5/2020
12861688;179;27/3/2020
12740950;179;27/6/2020
12796566;179;7/4/2020
13086681;179;27/5/2020
13000845;179;27/6/2020
12790837;179;22/2/2020
12701701;179;7/5/2020
12712478;179;7/5/2020
12915426;179;7/3/2020
12940244;179;2/4/2020
12859022;179;2/5/2020
12814666;179;2/5/2020
12900460;179;2/4/2020
12755045;179;2/5/2020
12909276;179;27/5/2020
12878107;179;17/5/2020
13146302;179;2/6/2020
12963609;179;7/4/2020
13063766;179;2/4/2020
12899992;179;2/6/2020
12811182;179;2/3/2020
12734984;179;7/3/2020
12783698;179;27/3/2020
12710013;179;2/6/2020
13126749;179;7/6/2020
13128710;179;27/6/2020
13023781;179;27/6/2020
12722199;179;7/5/2020
13050981;179;22/5/2020
12896775;179;12/5/2020
12751360;179;7/3/2020
12871890;179;2/4/2020
12767279;179;22/4/2020
13100841;179;7/6/2020
12986887;179;27/6/2020
12894660;179;27/6/2020
12855888;179;27/5/2020
12926333;179;7/4/2020
13149519;179;27/6/2020
13155402;179;27/6/2020
12755904;179;12/3/2020
12919431;179;7/5/2020
12859105;179;7/4/2020
12697311;179;2/6/2020
13045015;179;27/6/2020
12890975;179;22/4/2020
13083630;179;27/6/2020
13122359;179;2/5/2020
12948709;179;27/4/2020
12849537;179;7/5/2020
12930960;179;2/5/2020
12450343;179;7/3/2020
12994577;179;12/5/2020
12835917;179;27/4/2020
12923116;179;27/5/2020
12832700;179;27/6/2020
13061971;179;27/4/2020
12897409;179;27/4/2020
12722738;179;22/3/2020
13099597;179;2/6/2020
13090781;179;12/6/2020
12726660;179;2/3/2020
12728621;179;22/6/2020
13008500;179;27/5/2020
12955931;179;7/6/2020
12737721;179;27/2/2020
12871973;179;2/5/2020
12952714;179;2/5/2020
12775040;179;27/3/2020
12948792;179;27/5/2020
12751194;179;22/2/2020
12855971;179;7/6/2020
13061266;179;2/6/2020
13009118;179;17/4/2020
12753155;179;22/3/2020
12735760;179;27/3/2020
13051615;179;27/4/2020
12826266;179;2/3/2020
12760845;179;27/4/2020
13065656;179;7/6/2020
12934728;179;2/4/2020
12859188;179;27/5/2020
12745127;179;27/3/2020
12801732;179;7/6/2020
12823049;179;2/5/2020
13105948;179;27/6/2020
13011630;179;22/4/2020
13017513;179;27/4/2020
12977331;179;27/5/2020
13015552;179;22/5/2020
12878741;179;27/3/2020
12692121;179;27/2/2020
12700279;179;27/2/2020
12964243;179;2/4/2020
12779847;179;27/2/2020
12863661;179;27/4/2020
13102731;179;27/6/2020
13015469;179;2/6/2020
12749387;179;2/6/2020
12786198;179;27/5/2020
13003476;179;27/5/2020
13031471;179;27/5/2020
12994660;179;27/6/2020
13138255;179;7/6/2020
12866878;179;27/4/2020
12740855;179;12/3/2020
13148992;179;27/6/2020
13093364;179;27/5/2020
12720226;179;2/3/2020
12801649;179;7/5/2020
13033983;179;27/5/2020
12726109;179;27/5/2020
12778678;179;7/3/2020
13027786;179;27/5/2020
12940410;179;7/6/2020
12874989;179;27/6/2020
12931594;179;27/6/2020
12742111;179;22/4/2020
12898748;179;27/5/2020
12725404;179;22/4/2020
12703028;179;2/3/2020
12804866;179;7/3/2020
12897492;179;2/3/2020
12750643;179;2/5/2020
12926967;179;7/6/2020
12788864;179;17/4/2020
12828144;179;27/4/2020
12832066;179;2/4/2020
13041964;179;27/5/2020
13145307;179;7/6/2020
12784942;179;2/3/2020
12889648;179;27/4/2020
13108798;179;27/6/2020
12908115;179;27/4/2020
13153453;179;22/6/2020
12822966;179;2/5/2020
13065822;179;7/4/2020
12752521;179;27/4/2020
12450953;179;7/3/2020
12932933;179;7/4/2020
12724770;179;2/3/2020
13101487;179;7/6/2020
12704823;179;27/2/2020
12996633;179;7/4/2020
13012969;179;22/6/2020
12958526;179;7/5/2020
12726026;179;7/3/2020
12844567;179;2/6/2020
12692743;179;27/2/2020
12804783;179;27/3/2020
13131234;179;2/6/2020
12774957;179;27/3/2020
12772996;179;27/6/2020
12845076;179;12/5/2020
12955309;179;7/6/2020
13041555;179;2/4/2020
12852920;179;27/4/2020
12861078;179;22/4/2020
12798900;179;2/5/2020
13046603;179;2/6/2020
12696428;179;7/6/2020
13006000;179;27/6/2020
12854176;179;7/3/2020
12793959;179;2/5/2020
13099022;179;27/6/2020
13133148;179;7/6/2020
13019403;179;27/4/2020
12820217;179;7/4/2020
12996550;179;27/6/2020
12722021;179;2/3/2020
12923916;179;27/5/2020
12727904;179;2/4/2020
12929799;179;27/5/2020
12804232;179;2/6/2020
12854727;179;7/5/2020
12810382;179;27/6/2020
12699728;179;17/4/2020
12927133;179;27/5/2020
12824844;179;2/6/2020
13066948;179;7/5/2020
13030203;179;27/6/2020
13120327;179;7/6/2020
12970381;179;22/4/2020
12879985;179;27/6/2020
12967448;179;27/4/2020
13074601;179;27/6/2020
12892065;179;27/6/2020
13107542;179;7/6/2020
12690806;179;22/2/2020
12717104;179;7/4/2020
13101380;179;2/6/2020
12923187;179;27/6/2020
12733106;179;2/3/2020
12444531;179;2/4/2020
12841445;179;27/4/2020
12776883;179;2/4/2020
13018603;179;2/6/2020
12838512;179;27/3/2020
12768067;179;12/6/2020
13084969;179;27/6/2020
13050276;179;27/5/2020
13115137;179;2/5/2020
13090852;179;27/4/2020
13058120;179;27/6/2020
12999755;179;22/4/2020
12862944;179;27/3/2020
12813410;179;7/3/2020
12848198;179;27/3/2020
12850159;179;2/3/2020
12941500;179;7/5/2020
12854081;179;2/5/2020
12786210;179;27/5/2020
13040204;179;7/4/2020
12721648;179;7/3/2020
12984304;179;27/5/2020
12876233;179;12/3/2020
12750655;179;2/6/2020
13127454;179;7/6/2020
13076574;179;27/5/2020
12752616;179;27/2/2020
12832078;179;27/2/2020
12980382;179;22/6/2020
12847493;179;2/4/2020
12932133;179;7/4/2020
12993404;179;22/6/2020
12445319;179;27/3/2020
12870634;179;12/3/2020
12872595;179;7/5/2020
13073838;179;22/6/2020
12744084;179;2/5/2020
13065022;179;12/5/2020
12940949;179;27/6/2020
13009657;179;2/6/2020
12837724;179;27/5/2020
12690723;179;27/4/2020
13088103;179;27/6/2020
13027620;179;2/6/2020
12719604;179;7/4/2020
12886502;179;27/4/2020
12857849;179;27/4/2020
13046508;179;7/5/2020
13022442;179;27/4/2020
13090769;179;22/6/2020
13042586;179;27/3/2020
12995282;179;2/4/2020
12887053;179;27/6/2020
12755750;179;2/6/2020
12829329;179;27/6/2020
13161131;179;22/6/2020
12937815;179;27/3/2020
12876316;179;7/4/2020
12729255;179;27/4/2020
12708840;179;22/6/2020
13066195;179;7/6/2020
12908654;179;27/4/2020
12969338;179;27/3/2020
12856676;179;27/5/2020
12834661;179;7/6/2020
12812776;179;2/3/2020
12795144;179;27/4/2020
12953970;179;12/4/2020
12692672;179;27/2/2020
12702791;179;22/3/2020
12975571;179;2/4/2020
12708674;179;27/3/2020
12809138;179;2/5/2020
13083642;179;27/6/2020
12939622;179;17/6/2020
12794593;179;27/3/2020
13002854;179;22/5/2020
13032810;179;27/5/2020
13077208;179;27/6/2020
12815205;179;2/6/2020
12942839;179;12/6/2020
13083091;179;12/6/2020
13038409;179;7/4/2020
12928223;179;27/4/2020
12694716;179;22/4/2020
12692755;179;7/4/2020
12861700;179;27/4/2020
12784237;179;27/2/2020
12710718;179;7/3/2020
13100770;179;7/5/2020
12990738;179;27/5/2020
13071960;179;27/6/2020
12767350;179;27/4/2020
12950836;179;2/5/2020
12881253;179;7/6/2020
12691499;179;27/3/2020
13108810;179;27/6/2020
12705540;179;27/2/2020
13066361;179;7/6/2020
12919360;179;7/4/2020
12995916;179;22/6/2020
12873733;179;22/6/2020
13117910;179;27/6/2020
12757782;179;27/2/2020
12876950;179;7/5/2020
12933555;179;7/5/2020
12704284;179;7/4/2020
12727365;179;27/5/2020
12802905;179;2/4/2020
13121127;179;27/6/2020
13016725;179;27/4/2020
12957821;179;17/5/2020
13039043;179;17/3/2020
12997338;179;22/4/2020
12864449;179;7/6/2020
13012264;179;27/5/2020
13041976;179;27/6/2020
12780469;179;27/3/2020
12994672;179;2/5/2020
13009047;179;7/5/2020
12878119;179;27/5/2020
12932228;179;2/6/2020
12906859;179;27/5/2020
13032893;179;2/4/2020
12912304;179;27/5/2020
12823671;179;7/4/2020
13070011;179;2/5/2020
13073933;179;7/5/2020
12865000;179;7/4/2020
12703567;179;27/2/2020
12963153;179;7/4/2020
12863039;179;27/6/2020
12730499;179;12/3/2020
12445775;179;7/4/2020
12443814;179;27/2/2020
12948170;179;7/6/2020
13105877;179;2/6/2020
12999145;179;22/5/2020
12882592;179;2/5/2020
13040299;179;2/4/2020
13065034;179;27/6/2020
13000472;179;27/4/2020
12729865;179;2/4/2020
12723277;179;27/3/2020
12697767;179;7/5/2020
12877584;179;7/3/2020
12931055;179;7/4/2020
12872690;179;22/5/2020
12756360;179;27/6/2020
13052249;179;7/5/2020
12770401;179;27/2/2020
13060093;179;7/6/2020
12694550;179;27/2/2020
12859905;179;2/5/2020
13138877;179;22/5/2020
12745115;179;27/4/2020
12913560;179;22/5/2020
12817705;179;7/5/2020
12865083;179;2/5/2020
12975737;179;27/5/2020
12717631;179;7/3/2020
12793171;179;12/5/2020
12440680;179;12/3/2020
13002279;179;7/5/2020
12816449;179;27/3/2020
13024498;179;27/5/2020
12830490;179;2/3/2020
12874704;179;27/4/2020
13115664;179;12/5/2020
12442126;179;2/3/2020
13074116;179;22/5/2020
12813232;179;22/3/2020
12869105;179;7/6/2020
12697050;179;27/3/2020
13052515;179;2/5/2020
13137816;179;27/5/2020
12702933;179;7/4/2020
13044825;179;27/6/2020
12717999;179;22/6/2020
12723882;179;22/4/2020
12850437;179;2/6/2020
12801383;179;7/4/2020
13073565;179;2/6/2020
12744778;179;17/3/2020
13008144;179;7/5/2020
12940676;179;27/3/2020
12693833;179;2/4/2020
12858281;179;7/5/2020
12959160;179;7/4/2020
12444792;179;27/5/2020
12919075;179;2/4/2020
12921036;179;2/6/2020
12708579;179;27/2/2020
12939971;179;2/4/2020
12937038;179;12/6/2020
12994387;179;22/5/2020
13074791;179;7/6/2020
13080674;179;27/5/2020
12858832;179;7/4/2020
12792988;179;2/5/2020
12987870;179;27/5/2020
12786400;179;27/2/2020
12719877;179;2/3/2020
12717916;179;27/6/2020
12867932;179;27/4/2020
13088281;179;22/6/2020
12892877;179;12/4/2020
12978302;179;27/5/2020
12815815;179;7/5/2020
12728977;179;27/4/2020
13059725;179;22/6/2020
12892409;179;7/5/2020
12994304;179;17/5/2020
12754316;179;27/4/2020
13105960;179;22/5/2020
13015564;179;7/5/2020
12855147;179;7/6/2020
12788515;179;7/5/2020
13039126;179;27/6/2020
12889192;179;7/4/2020
12856403;179;22/3/2020
12841338;179;27/6/2020
13012347;179;7/5/2020
12758943;179;27/4/2020
12907659;179;27/3/2020
12898843;179;22/6/2020
12796122;179;2/5/2020
12819500;179;27/5/2020
13092215;179;22/6/2020
13037331;179;27/5/2020
12723011;179;7/4/2020
13028515;179;12/4/2020
12771645;179;27/3/2020
12998943;179;2/6/2020
12866054;179;27/3/2020
12691943;179;27/3/2020
12980275;179;27/3/2020
12878214;179;12/6/2020
13037882;179;7/6/2020
12886058;179;27/3/2020
12853269;179;2/4/2020
12928809;179;7/6/2020
12969433;179;27/4/2020
12724219;179;27/5/2020
12933484;179;7/5/2020
12807917;179;12/6/2020
13079252;179;2/6/2020
13015635;179;2/5/2020
13064483;179;27/6/2020
12718336;179;27/4/2020
12451504;179;2/3/2020
12893499;179;27/5/2020
13076035;179;27/6/2020
13151575;179;12/6/2020
12990199;179;22/6/2020
12986697;179;17/6/2020
12698306;179;7/3/2020
12903150;179;27/5/2020
12810750;179;27/2/2020
12815193;179;2/5/2020
12747414;179;12/5/2020
12443382;179;27/3/2020
12923548;179;2/4/2020
12906320;179;27/6/2020
12445497;179;7/5/2020
13032354;179;17/6/2020
13104787;179;27/6/2020
13010469;179;2/5/2020
13050003;179;7/4/2020
12884482;179;12/4/2020
13146024;179;2/6/2020
12949746;179;2/5/2020
12800678;179;2/5/2020
12878285;179;7/6/2020
12851693;179;7/5/2020
12890365;179;7/5/2020
12857576;179;27/6/2020
12442831;179;27/2/2020
12824210;179;22/5/2020
12757687;179;27/3/2020
13023171;179;7/4/2020
12940054;179;27/5/2020
12931238;179;2/6/2020
12718621;179;7/3/2020
12882053;179;7/4/2020
13062237;179;2/6/2020
12966382;179;12/3/2020
12707957;179;12/3/2020
12971981;179;7/6/2020
12886680;179;12/5/2020
12920414;179;2/6/2020
12918453;179;7/5/2020
13033527;179;2/6/2020
12842594;179;2/4/2020
12833778;179;27/3/2020
13038421;179;22/5/2020
12924804;179;22/3/2020
13139860;179;2/6/2020
13099105;179;12/6/2020
12930687;179;7/5/2020
12439697;179;2/4/2020
13118259;179;7/6/2020
12929982;179;7/5/2020
12854442;179;12/5/2020
12722389;179;2/4/2020
12963248;179;12/5/2020
12760821;179;2/6/2020
13057071;179;2/6/2020
13055110;179;27/5/2020
13060993;179;7/6/2020
12808860;179;27/4/2020
12878919;179;2/5/2020
13036626;179;27/5/2020
12905698;179;12/5/2020
12753682;179;27/4/2020
12778500;179;27/6/2020
12940137;179;27/3/2020
12893665;179;7/4/2020
12803261;179;27/4/2020
12948265;179;2/6/2020
13083820;179;2/6/2020
12816988;179;7/4/2020
12879470;179;2/5/2020
12820910;179;27/2/2020
13018242;179;27/4/2020
12954853;179;7/5/2020
12885353;179;2/5/2020
12966933;179;27/3/2020
12443465;179;7/3/2020
12441504;179;7/4/2020
12700101;179;2/3/2020
12712839;179;7/3/2020
12746105;179;27/3/2020
12867310;179;2/3/2020
13105421;179;27/6/2020
12706689;179;22/4/2020
12930770;179;7/5/2020
12714770;179;17/5/2020
13075425;179;27/5/2020
13077386;179;2/5/2020
12811994;179;27/2/2020
12848642;179;7/6/2020
12732733;179;27/4/2020
12730772;179;7/3/2020
12935089;179;7/4/2020
12820359;179;7/5/2020
12763955;179;27/4/2020
12841960;179;7/4/2020
12949053;179;27/6/2020
12733989;179;7/4/2020
12975832;179;7/4/2020
12754855;179;12/3/2020
12829222;179;7/3/2020
12855076;179;22/3/2020
13023337;179;27/6/2020
12750465;179;27/4/2020
12970654;179;27/3/2020
12764506;179;27/3/2020
13057693;179;2/6/2020
13063576;179;27/5/2020
13086954;179;27/6/2020
13056988;179;7/4/2020
12703555;179;2/6/2020
13020120;179;27/4/2020
13026003;179;27/5/2020
13034161;179;2/5/2020
12745317;179;27/6/2020
12447470;179;22/4/2020
12699633;179;2/3/2020
12964504;179;7/5/2020
12882770;179;7/4/2020
12806312;179;27/4/2020
12888653;179;27/3/2020
13064844;179;27/6/2020
12992438;179;27/6/2020
12700723;179;22/5/2020
12838239;179;2/4/2020
13004471;179;7/3/2020
12852647;179;17/5/2020
12873543;179;2/3/2020
12822237;179;27/4/2020
12721121;179;2/3/2020
12830395;179;22/2/2020
12753599;179;27/6/2020
12696250;179;12/3/2020
12925521;179;27/3/2020
12835022;179;7/4/2020
12833061;179;22/3/2020
12855864;179;2/5/2020
12720416;179;17/4/2020
12958704;179;12/5/2020
12889204;179;22/4/2020
13115759;179;2/6/2020
12961370;179;17/6/2020
12825922;179;27/6/2020
13002089;179;22/6/2020
12787093;179;27/6/2020
12869200;179;2/3/2020
12729516;179;2/3/2020
12957448;179;27/3/2020
12918619;179;27/2/2020
12801288;179;2/4/2020
12445331;179;27/3/2020
13112074;179;12/6/2020
12899560;179;2/5/2020
12722999;179;27/2/2020
12442665;179;7/3/2020
12696333;179;2/5/2020
13055193;179;7/5/2020
13007605;179;27/6/2020
12710374;179;7/6/2020
13134226;179;27/5/2020
12690450;179;27/2/2020
13002664;179;2/6/2020
13002006;179;2/6/2020
12709118;179;2/4/2020
13031110;179;17/5/2020
12822154;179;2/4/2020
12955570;179;2/6/2020
12886070;179;2/6/2020
12759399;179;22/2/2020
13100326;179;12/6/2020
12808190;179;2/5/2020
13097393;179;27/6/2020
12991182;179;22/4/2020
13115842;179;12/6/2020
13003920;179;27/6/2020
12942661;179;27/5/2020
12935806;179;22/4/2020
12759316;179;2/5/2020
12698833;179;22/5/2020
13127359;179;7/6/2020
12967028;179;22/4/2020
12788420;179;27/2/2020
13105516;179;27/5/2020
12883404;179;7/6/2020
13022176;179;27/5/2020
13055910;179;27/5/2020
12965772;179;27/3/2020
12923021;179;27/4/2020
12887326;179;27/5/2020
12893055;179;12/5/2020
13052142;179;7/6/2020
12986721;179;7/5/2020
12935255;179;22/3/2020
13009942;179;27/6/2020
13044298;179;12/4/2020
12838073;179;27/2/2020
12916587;179;12/4/2020
13022727;179;27/5/2020
13115125;179;12/6/2020
13037343;179;2/6/2020
12932672;179;2/6/2020
12874965;179;27/5/2020
12768333;179;7/5/2020
12689816;179;2/3/2020
12866149;179;27/6/2020
13010564;179;27/5/2020
12908305;179;27/6/2020
13070526;179;27/4/2020
12791554;179;27/6/2020
12807556;179;12/3/2020
12903411;179;27/5/2020
12748409;179;7/3/2020
12842416;179;27/2/2020
13064927;179;22/6/2020
12740328;179;27/3/2020
12971454;179;7/4/2020
12896272;179;27/5/2020
12886153;179;27/6/2020
13124776;179;7/6/2020
13033000;179;22/3/2020
12727543;179;27/3/2020
12725582;179;27/3/2020
13011115;179;27/5/2020
13013076;179;12/4/2020
12834305;179;22/2/2020
13110735;179;27/6/2020
13038599;179;2/6/2020
13007771;179;27/5/2020
12851954;179;27/5/2020
12869917;179;27/6/2020
12788337;179;7/4/2020
12798456;179;7/3/2020
13013781;179;2/6/2020
12714758;179;22/4/2020
12948360;179;2/5/2020
12965741;179;2/5/2020
12795139;179;27/4/2020
12771467;179;2/3/2020
12912183;179;2/6/2020
13144013;179;22/6/2020
13069733;179;7/6/2020
12974557;179;27/6/2020
12441371;179;27/2/2020
13017164;179;27/6/2020
12884432;179;27/5/2020
12800749;179;7/5/2020
13052047;179;7/6/2020
12446765;179;27/3/2020
12728811;179;17/3/2020
12812515;179;2/4/2020
12799256;179;22/2/2020
13089466;179;27/6/2020
13142019;179;27/5/2020
12705362;179;27/2/2020
13118798;179;7/6/2020
13018864;179;2/6/2020
13120759;179;2/6/2020
12866605;179;27/6/2020
12843216;179;7/5/2020
12847937;179;27/3/2020
12804434;179;27/3/2020
12909466;179;27/3/2020
13009764;179;27/5/2020
12863939;179;27/3/2020
13123976;179;2/6/2020
13100948;179;27/4/2020
13040465;179;12/6/2020
12758777;179;22/2/2020
12752426;179;27/3/2020
12741128;179;7/6/2020
12880258;179;27/5/2020
12777244;179;27/3/2020
12696967;179;27/2/2020
12873039;179;2/5/2020
12900182;179;22/2/2020
13099692;179;27/6/2020
13041016;179;7/4/2020
12971359;179;12/5/2020
12891082;179;27/5/2020
13042947;179;17/5/2020
12933833;179;7/5/2020
12815649;179;12/6/2020
13025464;179;27/5/2020
12909549;179;7/3/2020
12749126;179;12/3/2020
12967099;179;2/4/2020
13050803;179;27/5/2020
12717904;179;2/3/2020
12756970;179;27/6/2020
13078103;179;7/6/2020
13080064;179;2/6/2020
13066805;179;12/6/2020
13013698;179;27/6/2020
13011737;179;22/6/2020
12977692;179;27/4/2020
13014403;179;27/4/2020
13116464;179;27/6/2020
12769755;179;27/4/2020
12881514;179;2/4/2020
13092849;179;27/6/2020
13041182;179;12/5/2020
12899477;179;22/4/2020
12791566;179;22/6/2020
12761911;179;27/4/2020
12831100;179;7/5/2020
12927482;179;22/4/2020
12712910;179;17/4/2020
12853903;179;27/4/2020
12771562;179;27/3/2020
13013935;179;2/6/2020
12445953;179;27/5/2020
12815098;179;7/5/2020
12908844;179;22/3/2020
12889909;179;27/3/2020
13026720;179;27/5/2020
12876055;179;12/6/2020
12827883;179;12/6/2020
12443287;179;7/4/2020
12871161;179;7/5/2020
12813842;179;2/4/2020
12797366;179;2/6/2020
12726921;179;2/4/2020
13026637;179;22/3/2020
12752260;179;2/3/2020
12740962;179;2/5/2020
13118271;179;27/5/2020
12832510;179;7/5/2020
13106055;179;2/6/2020
12924899;179;27/5/2020
12926860;179;27/3/2020
12776106;179;2/4/2020
13104799;179;27/4/2020
12446587;179;7/4/2020
12817527;179;7/6/2020
12751004;179;22/4/2020
12704177;179;27/4/2020
13127371;179;27/6/2020
12765045;179;27/6/2020
12756887;179;27/2/2020
13082647;179;7/6/2020
12924348;179;7/6/2020
12715392;179;27/3/2020
12858927;179;22/6/2020
12936428;179;2/5/2020
12864810;179;7/5/2020
12953609;179;22/6/2020
12882148;179;12/3/2020
12866771;179;27/6/2020
13076764;179;27/6/2020
12846142;179;27/5/2020
12848103;179;27/3/2020
13129883;179;7/6/2020
12937684;179;2/5/2020
12909632;179;2/4/2020
13009930;179;2/6/2020
12838861;179;2/3/2020
13034748;179;7/6/2020
13023971;179;7/6/2020
13066722;179;12/5/2020
13119515;179;27/5/2020
12735938;179;27/3/2020
12696872;179;17/3/2020
13027354;179;27/5/2020
12784498;179;7/4/2020
12984209;179;17/5/2020
12969694;179;2/6/2020
12930865;179;7/5/2020
12841243;179;27/2/2020
12697577;179;7/3/2020
12854537;179;27/4/2020
12776023;179;22/3/2020
12778488;179;17/4/2020
12964516;179;7/4/2020
12917292;179;22/4/2020
13064222;179;12/5/2020
12801910;179;7/6/2020
13109947;179;27/6/2020
13083364;179;2/6/2020
12871795;179;27/6/2020
12970115;179;17/5/2020
12972076;179;12/5/2020
12864893;179;27/6/2020
12824032;179;7/6/2020
12783242;179;27/3/2020
13014486;179;2/5/2020
12766372;179;2/4/2020
12783710;179;7/6/2020
13030488;179;2/6/2020
12838778;179;27/3/2020
12787632;179;7/5/2020
12868110;179;2/4/2020
12910266;179;7/4/2020
13063671;179;27/3/2020
13119598;179;27/4/2020
12786927;179;7/4/2020
12763155;179;22/5/2020
13038048;179;27/5/2020
12450438;179;27/2/2020
12726287;179;22/5/2020
12806851;179;2/3/2020
12958716;179;27/6/2020
12693187;179;27/3/2020
12977775;179;27/6/2020
12884038;179;7/5/2020
12446670;179;12/3/2020
12961382;179;27/4/2020
12709189;179;12/6/2020
13090420;179;7/6/2020
12781198;179;27/2/2020
12852659;179;27/6/2020
12783159;179;27/4/2020
12440787;179;2/3/2020
12984914;179;27/6/2020
13062415;179;27/5/2020
13140858;179;27/5/2020
13077398;179;17/5/2020
12704011;179;2/3/2020
12940232;179;7/5/2020
12855876;179;2/5/2020
12902706;179;7/5/2020
12786376;179;2/4/2020
12720955;179;17/3/2020
13017703;179;27/5/2020
12979031;179;27/4/2020
12775389;179;12/3/2020
12914144;179;22/5/2020
13058956;179;7/5/2020
12854563;179;27/3/2020
13031205;179;2/6/2020
12802278;179;22/3/2020
12800317;179;27/4/2020
13003564;179;22/6/2020
12780393;179;27/6/2020
13010025;179;12/5/2020
12723087;179;27/5/2020
12883176;179;2/3/2020
12796395;179;22/6/2020
12938411;179;7/6/2020
12892827;179;22/4/2020
12809601;179;2/5/2020
13025559;179;27/6/2020
12759938;179;2/6/2020
12836380;179;22/3/2020
12738070;179;22/5/2020
12926929;179;2/6/2020
12883727;179;7/3/2020
12872372;179;22/4/2020
13032461;179;27/3/2020
13112029;179;27/6/2020
13034422;179;7/4/2020
12867431;179;7/4/2020
